ASIN,Product Title,Current Price,Original Price,Currency,Discount %,Savings Amount,URL,Image URL,Category,Ratings Count,Star Rating,Brand,Prime
0241252083,"White Nights – Fyodor Dostoyevsky | A Million-Copy Bestseller | A Timeless Story of Love, Longing & Solitude – Penguin Classics",112,125,₹,10,13,https://www.amazon.in/dp/0241252083?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/21tZxguVHuL._SL160_.jpg,Books,0,0,Penguin,true
B07NVN576J,"Matrix Mega Smooth Professional Shampoo with Shea Butter & Amino Acids, for Frizzy Hair | Max Smoothness for 4 Days | | Used by 1 Lakh Hairstylists*| For All Hair Types | Paraben Free, 200ml",348,385,₹,9,37,https://www.amazon.in/dp/B07NVN576J?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/31uOwE0rTZL._SL160_.jpg,LuxuryBeauty,0,0,Matrix,true
B09RWTYMCF,"ShineXPro Microfiber Car Cleaning Cloth - OG Soft 500 GSM Extra Large (35x75 CM) Microfiber Cloth for Car and Bike - Suede Edging for Scratchless Drying and Detailing (Pack of 2, Grey)",499,549,₹,9,50,https://www.amazon.in/dp/B09RWTYMCF?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51cqkNHSdXL._SL160_.jpg,Automotive,0,0,ShineXPro,true
B00RJQ8XHU,Jopasu Car Duster,785,869,₹,9,84,https://www.amazon.in/dp/B00RJQ8XHU?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41-aBYgAYtL._SL160_.jpg,Automotive,0,0,JOPASU,true
B07H4YJLP4,ScotchBrite Scrub Pad ( pack of 5),69,75,₹,8,6,https://www.amazon.in/dp/B07H4YJLP4?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51O0Zc5YveL._SL160_.jpg,ToolsAndHomeImprovement,0,0,Scotch-Brite,true
B00NBM0WD4,"Scotch-Brite Rubber Heavy Duty Hand gloves for Dishwashing, gardening, kitchen cleaning ( Inner cotton lining for comfort), 1 Pair",155,170,₹,8,15,https://www.amazon.in/dp/B00NBM0WD4?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41P-NigAPbL._SL160_.jpg,ToolsAndHomeImprovement,0,0,Scotch-Brite,true
B0BQJMKZCR,L'Oréal Professionnel Serie Expert Density Advanced Shampoo – 300 ml | For fine and thinning Hair | Adds bounce and volume | With Omega-6 complex,679,745,₹,8,66,https://www.amazon.in/dp/B0BQJMKZCR?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/31hAkIDUT0L._SL160_.jpg,LuxuryBeauty,0,0,L'Oréal Professionnel Paris,true
B0CNLTF152,"Duracell LED Torch Light, Super Bright, 12000 LUX, Ultra-Light and Easy to Carry Design, Large Reflector, for Everyday Use, 3AA Batteries Free, Black",179,195,₹,8,16,https://www.amazon.in/dp/B0CNLTF152?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41HEJivIZzL._SL160_.jpg,Luggage,0,0,Duracell,true
B00VFMFXRC,All Out Ultra Mosquito Repellant Refill Faster Action (45 mL each) Pack of 6,399,438,₹,8,39,https://www.amazon.in/dp/B00VFMFXRC?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51X9JVMp6HL._SL160_.jpg,GardenAndOutdoor,0,0,All Out,true
B0BZ3WNQ5T,"Scotch Extreme Double Sided Tape by 3M, 1M Holds 6.7Kg, Works On Uneven Surfaces, Weather Resistant, Works On Indoor, Outdoor, Auto Interior Surfaces, (L: 1.5m, W: 19mm), Black",209,225,₹,7,16,https://www.amazon.in/dp/B0BZ3WNQ5T?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41fAt-Id5xL._SL160_.jpg,Computers,0,0,Scotch,true
B0BMGP89P1,"Purepet Ocean Fish Adult Dry Cat Food, 1 kg",185,199,₹,7,14,https://www.amazon.in/dp/B0BMGP89P1?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/415ncxK9zpL._SL160_.jpg,PetSupplies,0,0,PUREPET,true
B0DKFX8THB,Black Myth: Wukong for Playstation 5,6489,6999,₹,7,510,https://www.amazon.in/dp/B0DKFX8THB?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51YzZ+l72JL._SL160_.jpg,MoviesAndTV,0,0,,true
B0C86RTS5X,Good Knight Flash Liquid Vaporiser | Pack Of 4 (45ml Each) | Lavender Fragrance | 2x Faster Than Before | Mosquito Repellent Refill | India s Most Powerful Liquid Vaporizer,288,310,₹,7,22,https://www.amazon.in/dp/B0C86RTS5X?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41Ivz3iQ3-L._SL160_.jpg,GardenAndOutdoor,0,0,Good Knight,true
B08425RY6R,Vasantam Latest Full Telugu Movie DVD + 1 FREE CD,199,210,₹,5,11,https://www.amazon.in/dp/B08425RY6R?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/517T5St7RUL._SL160_.jpg,MoviesAndTV,0,0,santosh audio and video,true
B07WH38Z6Z,"Hit Flying Insect Killer - Mosquito & Fly Killer Spray (700Ml) | Instant Kill | Protection From Dengue & Malaria, Pack Of 1",285,300,₹,5,15,https://www.amazon.in/dp/B07WH38Z6Z?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/31nuozuBoBL._SL160_.jpg,GardenAndOutdoor,0,0,HIT,true
B00ISNVQMW,Titan Karishma Analog Black Dial Men's Watch NM1639SM02/NN1639SM02,1906,1995,₹,4,89,https://www.amazon.in/dp/B00ISNVQMW?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/31sFbhco+PL._SL160_.jpg,Watches,0,0,Titan,true
B09B9QZH8N,Titan Analog Brown Dial Women's Watch-2656WL01,1906,1995,₹,4,89,https://www.amazon.in/dp/B09B9QZH8N?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/31XHCPLzuUL._SL160_.jpg,Watches,0,0,Titan,true
B0BMGMP4N5,"Purepet Adult Dry Cat Food Mackerel Flavour, 1 kg Pack",190,199,₹,4,9,https://www.amazon.in/dp/B0BMGMP4N5?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41+q2+lL3GL._SL160_.jpg,PetSupplies,0,0,PUREPET,true
B00LHULLKA,"Whiskas Junior Mother Cat & Kitten (2-12 Months) Dry Cat Food, Ocean Fish Flavour, 1.1 kg, Contains 41 Essential Nutrients, Complete & Balanced Nutrition for Mother Cats & Kittens",404,425,₹,4,21,https://www.amazon.in/dp/B00LHULLKA?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41EHzWntedL._SL160_.jpg,PetSupplies,0,0,whiskas,true
B00LHS8I3A,"Pedigree Adult Dry Dog Food, Chicken & Vegetables, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for Adult Dogs",694,730,₹,4,36,https://www.amazon.in/dp/B00LHS8I3A?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41hmg1Ku4EL._SL160_.jpg,PetSupplies,0,0,Pedigree,true
B0BYKSXHYK,PNG Jewellers 2 gm Vedhani Gold coin 24 kt (995),28006,29405,₹,4,1399,https://www.amazon.in/dp/B0BYKSXHYK?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/3162roNX0yL._SL160_.jpg,Jewelry,0,0,P. N. Gadgil Jewellers,false
B08GZ6QNTC,Sony DualSense Wireless Controller White (PlayStation 5),6149,6390,₹,3,241,https://www.amazon.in/dp/B08GZ6QNTC?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/31nh0udpAKL._SL160_.jpg,VideoGames,0,0,Sony,true
B01HO9EC94,Biolage Smoothproof Deep Smoothing 6-In-1 Professional Hair Serum For Women & Men For Frizzy Hair,315,325,₹,3,10,https://www.amazon.in/dp/B01HO9EC94?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/31aCpIcMrnL._SL160_.jpg,LuxuryBeauty,0,0,Biolage,true
B0BYLK9PZT,PNG Jewellers 10 gm Vedhani Gold coin 24 kt (995),139279,144700,₹,3,5421,https://www.amazon.in/dp/B0BYLK9PZT?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/3162roNX0yL._SL160_.jpg,Jewelry,0,0,P. N. Gadgil Jewellers,false
B07B4KQRZG,"MAGGI 2-Minute Instant Noodles, Masala Noodles With Goodness Of Iron, Made With Choicest Quality Spices, Favourite Masala Taste, 840/900g Pouch (Pack of 12, 70/75g each) (weight may vary)",165,168,₹,1,3,https://www.amazon.in/dp/B07B4KQRZG?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51S09OoiaxL._SL160_.jpg,HealthPersonalCare,0,0,MAGGI,true
B0BWF9ZQMN,Amazon Pay Later Bill,100,100,₹,0,0,https://www.amazon.in/dp/B0BWF9ZQMN?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41BvhQ1SVfL._SL160_.jpg,Fashion,0,0,Axio,false
B07X6GNBNT,Credit Card Bill,10,10,₹,0,0,https://www.amazon.in/dp/B07X6GNBNT?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/21Z-i0dyzKL._SL160_.jpg,Fashion,0,0,Euronet,false
B00HFPIIOI,Casio Youth Series Digital Black Dial Unisex Watch - F-91W-1Q(D002),1295,1295,₹,0,0,https://www.amazon.in/dp/B00HFPIIOI?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41Nhuk9uzwL._SL160_.jpg,Watches,0,0,Casio,true
B07CR1JQBY,Titan Karishma Analog Champagne Dial Women's Watch -NM2598YM01 / NL2598YM01,1995,1995,₹,0,0,https://www.amazon.in/dp/B07CR1JQBY?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/317ulYCaYsL._SL160_.jpg,Watches,0,0,Titan,true
B09J52ZMNV,Apple - App Store Code - For India - Delivered via Email,5000,5000,₹,0,0,https://www.amazon.in/dp/B09J52ZMNV?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/31uSyIDu8yL._SL160_.jpg,Software,0,0,Apple,true
B079T88XLM,"Meat Up Dog Treats Biscuits Real Chicken Flavour, 1+1kg (Buy 1 Get 1 Free), Total 2 kg Pack",398,398,₹,0,0,https://www.amazon.in/dp/B079T88XLM?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51s+T+8Rb6L._SL160_.jpg,PetSupplies,0,0,Meat Up,true
B0CQJTM6TW,"RENEE Midnight Kohl Kajal Pencil | Waterproof, Smudgeproof With Sharpener | 24 Hours Long Stay | Darkest Black | One Swipe Application | Vitamin E, Olive Oil and Castor Oil | Matte Finish |1.5 Gm",382,382,₹,0,0,https://www.amazon.in/dp/B0CQJTM6TW?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/31Zm5pIfIpL._SL160_.jpg,PetSupplies,0,0,RENEE,true
B0BZ3Z5D56,Scotch Brite Scrub Sponge -Pack of 3 for everyday utensil cleaning (Kitchen Scrubber with Sponge),60,60,₹,0,0,https://www.amazon.in/dp/B0BZ3Z5D56?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51xADb-cPCL._SL160_.jpg,OfficeProducts,0,0,Scotch,false
B00MVV9NUY,"JK Easy Copier Paper | A4 Size | 70 GSM | 500 Sheets | White Paper, 1 Ream | For Laserjet & Inkjet Printer | Fast Drying | Both Side Print | Eco Friendly | ColorLok (Pack of 1) | One Ream",354,354,₹,0,0,https://www.amazon.in/dp/B00MVV9NUY?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41LcujaPSvL._SL160_.jpg,OfficeProducts,0,0,JK,true
B0FKBX7C32,Saregama Vinyl Record - Love Duets - Lata Mangeshkar & Kishore Kumar,3590,3590,₹,0,0,https://www.amazon.in/dp/B0FKBX7C32?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41ZHgH5KGVL._SL160_.jpg,Music,0,0,Carvaan,true
B009NSW8Z0,Veer Zaara - Collector's Edition (2 disc set),599,599,₹,0,0,https://www.amazon.in/dp/B009NSW8Z0?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51ssuff1+dL._SL160_.jpg,Music,0,0,,true
B0FKC1YLLF,Saregama Vinyl Record - Gulzar's Fursat Ke Raat Din,3590,3590,₹,0,0,https://www.amazon.in/dp/B0FKC1YLLF?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41erVZoYdlL._SL160_.jpg,Music,0,0,Carvaan,true
B0FG3F2KN4,"Saregama Vinyl Record - Romance - RD Burman, 10 Evergreen Hindi Superhit Songs",3590,3590,₹,0,0,https://www.amazon.in/dp/B0FG3F2KN4?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41qL3ZbDiuL._SL160_.jpg,Music,0,0,Carvaan,true
B0FG3CCJ3Z,"Saregama Vinyl Record - Close To My Heart - Jagjit Singh, 11 Evergreen Hindi Superhit Songs",3590,3590,₹,0,0,https://www.amazon.in/dp/B0FG3CCJ3Z?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41agNxTHn8L._SL160_.jpg,Music,0,0,Carvaan,true
B09YRTDSG4,DIL SE - COLOURED LP [Vinyl] A R RAHMAN,2499,2499,₹,0,0,https://www.amazon.in/dp/B09YRTDSG4?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41ijbRF43qL._SL160_.jpg,Music,0,0,BLISSTAINMENT,false
B0FM84FGXQ,"Thiruda Thiruda - A R RAHMAN | Vinyl Record | 180 gms | Universal | LP | A. R. Rehman [Vinyl] A R RAHMAN and Prashanth Thyagarajan, Salim Ghouse, Heera Rajagopal [Vinyl] A R RAHMAN and Prashanth Thyagarajan, Salim Ghouse, Heera Rajagopal [Vinyl] A R RAHMAN and Prashanth Thyagarajan, Salim Ghouse, Heera Rajagopal",4990,4990,₹,0,0,https://www.amazon.in/dp/B0FM84FGXQ?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41UTzmVGm0L._SL160_.jpg,Music,0,0,Generic,false
B0CY1ZH3CD,SAAJAN - COLOURED LP,2499,2499,₹,0,0,https://www.amazon.in/dp/B0CY1ZH3CD?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51Zcznh0DtL._SL160_.jpg,Music,0,0,BLISSTAINMENT,false
B08R1YRTKS,Avatar (2009),1499,1499,₹,0,0,https://www.amazon.in/dp/B08R1YRTKS?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51CDF9Az5WL._SL160_.jpg,MoviesAndTV,0,0,E Excel Home Videos,true
B006VCNNFA,Namak Haraam,299,299,₹,0,0,https://www.amazon.in/dp/B006VCNNFA?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51cEISjfO1L._SL160_.jpg,MoviesAndTV,0,0,ULTRA VIDEO,false
B087G5BN7Z,"discovery+ | TV Shows, Shorts, Fun Learning",0,0,₹,0,0,https://www.amazon.in/dp/B087G5BN7Z?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/71UCyJsuqfL._SL160_.png,MobileApps,0,0,Discovery Communications India,false
B07KX363ZT,Aaj Tak - Smart TV App,0,0,₹,0,0,https://www.amazon.in/dp/B07KX363ZT?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/71b-fSdQC0L._SL160_.png,MobileApps,0,0,Living Media India Ltd,false
B0B51HLYW6,"OTTplay: Movies, Shows on OTT",0,0,₹,0,0,https://www.amazon.in/dp/B0B51HLYW6?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/71uNs7HshxL._SL160_.png,MobileApps,0,0,HT Media Ltd.,false
B08CKPSHLL,Xstream Play,0,0,₹,0,0,https://www.amazon.in/dp/B08CKPSHLL?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/71JqJwLEvUL._SL160_.png,MobileApps,0,0,Airtel Wynk,false
B06XP3HSPW,Sony LIV,0,0,₹,0,0,https://www.amazon.in/dp/B06XP3HSPW?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/61JxXK7hNDL._SL160_.png,MobileApps,0,0,Sony Pictures Network India Pvt Ltd,false
B076X8FKXP,Fawesome - Free Awesome TV & Movies,0,0,₹,0,0,https://www.amazon.in/dp/B076X8FKXP?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/81VLg+9NcRL._SL160_.png,MobileApps,0,0,Future Today Inc,false
B07T1LWHYG,MX Player TV,0,0,₹,0,0,https://www.amazon.in/dp/B07T1LWHYG?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/515+F2vlqtL._SL160_.png,MobileApps,0,0,Amazon,false
B079PZHHBS,ZEE5 Movies Shows LIVE TV Originals,0,0,₹,0,0,https://www.amazon.in/dp/B079PZHHBS?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/81d2i1ujZbL._SL160_.png,MobileApps,0,0,Z5X Global FZ-LLC,false
B071KD377K,JioCinema- Bigg Boss & Cricket,0,0,₹,0,0,https://www.amazon.in/dp/B071KD377K?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/31LNEBVsjUL._SL160_.png,MobileApps,0,0,Star India Pvt Ltd,false
B06Y18MPK7,JioHotstar,0,0,₹,0,0,https://www.amazon.in/dp/B06Y18MPK7?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51DCCI7HwbL._SL160_.png,MobileApps,0,0,JIOSTAR INDIA PRIVATE LIMITED,false
B00JJHFF6O,"L'Oréal Professionnel Xtenso Care Shampoo|For straightened hair |Smoothens, nourishes and strengthens hair| With Pro-Keratin and Incell",610,610,₹,0,0,https://www.amazon.in/dp/B00JJHFF6O?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/314tsxMTw-L._SL160_.jpg,LuxuryBeauty,0,0,L'Oréal Professionnel Paris,true
B019PIOJYU,Harry Potter and the Philosopher's Stone,313,313,₹,0,0,https://www.amazon.in/dp/B019PIOJYU?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/5165He67NEL._SL160_.jpg,KindleStore,0,0,,false
B0D5JLH3RJ,The Answer Is No: A Short Story,69,69,₹,0,0,https://www.amazon.in/dp/B0D5JLH3RJ?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51KMig2mgQL._SL160_.jpg,KindleStore,0,0,,false
B0FXYP81PL,கசக்குமோ மல்கம்: kasakumoo malgam (Tamil Edition),499,499,₹,0,0,https://www.amazon.in/dp/B0FXYP81PL?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51v+AnXaiLL._SL160_.jpg,KindleStore,0,0,,false
B098MHBF23,Dopamine Detox : A Short Guide to Remove Distractions and Get Your Brain to Do Hard Things (Productivity Series Book 1),99,99,₹,0,0,https://www.amazon.in/dp/B098MHBF23?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/413tVFk--xS._SL160_.jpg,KindleStore,0,0,,false
B015RI7RN2,50 Greatest Short Stories,226,226,₹,0,0,https://www.amazon.in/dp/B015RI7RN2?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41C21JwzNCL._SL160_.jpg,KindleStore,0,0,,false
B07QHKCR98,"Tanishq - Gold Jewellery | | E-Gift Card | Instant delivery | Valid for in-store purchases | Ideal gift for birthday, anniversary & wedding",10000,10000,₹,0,0,https://www.amazon.in/dp/B07QHKCR98?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41GgpBOHAOL._SL160_.jpg,Jewelry,0,0,Tanishq Jewellery,false
B07QP9PTZP,LPG cylinder booking,1,1,₹,0,0,https://www.amazon.in/dp/B07QP9PTZP?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/21dMRfqs5tL._SL160_.jpg,HomeAndKitchen,0,0,LPG Cylinder,false
B00YUNKKP8,"Hit Anti Roach Gel - Cockroach Killer (20G) | Kitchen Safe | Odourless | Fast And Convenient, Pack Of 1",199,199,₹,0,0,https://www.amazon.in/dp/B00YUNKKP8?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41L87Dyn9dL._SL160_.jpg,HomeAndKitchen,0,0,HIT,true
B0C1LC51C9,Amazon Pay eGift Card - Go Ahead and Pick Something Nice,1000,1000,₹,0,0,https://www.amazon.in/dp/B0C1LC51C9?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41KyNwNQWtL._SL160_.jpg,GiftCards,0,0,Amazon Pay,false
B0C58R247K,Amazon Pay eGift Card - Happy Birthday - Birthday Doodle By Alicia Souza,1000,1000,₹,0,0,https://www.amazon.in/dp/B0C58R247K?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/51Q0AbcPIPL._SL160_.jpg,GiftCards,0,0,Amazon Pay,false
B085J5Y9CR,Google Play recharge code - Digital Voucher,10,10,₹,0,0,https://www.amazon.in/dp/B085J5Y9CR?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41LSYc63VSL._SL160_.jpg,GiftCards,0,0,Google Play,false
B0FTSV9WZ5,"Brahmacharya : Kab, Kyon aur Kaise? (in Hindi) /by Premanand ji Maharaj/ Bhajan Marg [Paperback] [Oct 06, 2025] Shri Hit Premanand Govind Sharan Ji Maharaj",299,299,₹,0,0,https://www.amazon.in/dp/B0FTSV9WZ5?tag=discount0e8e-21&linkCode=osi&th=1&psc=1,https://m.media-amazon.com/images/I/41PVy9gVqxL._SL160_.jpg,Books,0,0,BHAJAN MARG,true
